Judul,Label
proyek pengembangan cyber threat intelligence platform guna mendukung ketahanan siber indonesia,1
analisis potensi dan unjuk kerja perencanaan pembangkit listrik tenaga surya di sma negeri 4 semarang,0
gambaran tingkat kecemasan mahasiswa fakultas kedokteran universitas mulawarman sebelum menghadapi osce,0
pengenalan angka sistem isyarat bahasa indonesia dengan menggunakan metode convolutional neural network,0
pengaruh permainan puzzle terhadap kemampuan daya ingat anak kelompok b,0
model gerakan dakwa keagamaan muhammadiyah studi etnografi di kabupaten sidoarjo jawa timur,0
peran kader bela negara di kawasan perbatasan dalam dinamika hubungan lintas batas negara studi tentang peran forum bela negara di sebatik kabupaten,0
penerapan teknologi ocr plat nomor untuk meningkatkan efisiensi dan keamanan akses kendaraan,1
pertumbuhan neptunia oleracea lour pada limbah cair amoniak dari industri pupuk urea sebagai upaya pengembangan fitoremediasi,0
keterlibatan julius robert oppenheimer dalam manhattan project dan upaya pengendalian internasional energi atom,0
analisis dan implementasi klasifikasi knearest neighbor knn pada sistem identifikasi biometrik telapak kaki manusia,1
dampak perubahan iklim terhadap peningkatan dan penurunan produktivitas tanaman pangan,0
augmented reality sebagai metafora baru dalam teknologi interaksi manusia dan komputer,1
penerapan model hibrida cnnknn untuk klasifikasi penyakit mata,1
pengaruh dukungan teman sebaya dan kecerdasan emosional terhadap kematangan karir,0
dampak sosiologis atas dinamika pilpres 2024,0
peran keanekaragaman hayati di indonesia dalam mengatasi perubahan iklim global,0
perancangan sistem egovernment untuk memperkenalkan potensi daerah dan investasi kabupaten rembang,1
efektifitas hipnoterapi dan terapi musik klasik terhadap kecemasan ibu hamil resiko tinggi di puskesmas magelang selatan tahun 2017,0
artificial intelligence revolusi kecerdasan buatan,1
pentingnya pembinaan kegiatan membaca sebagai implikasi pembelajaran bahasa indonesia,0
perancangan sistem informasi ujian online menggunakan metode extreme programming,1
peranan adat melayu dalam membangun identitas budaya,0
implementasi yolo dalam deteksi jumlah kendaraan,1
social network analysis dalam mengukur keaktifan promosi universitas di media sosial twitter,1
identifikasi biometrik rugae palatina pada individu menggunakan metode binary large object blob dan metode watershed dengan klasifikasi levenberg,1
perancangan sistem informasi manajemen berbasis teknologi blockchain untuk optimalisasi keamanan dokumen digital,1
multivariate time series forecasting pada penjualan barang retail dengan recurrent neural network,1
prediksi kinerja siswa pada elearning moodle platform menggunakan algoritma adaptive boosting,1
dampak urbanisasi pada lahan pertanian analisis spasial di kecamatan godean dan mlati kabupaten sleman,0
pengembangan layanan aplikasi ekonsul,1
tanggung jawab negara terhadap anak terlantar dalam operasionalisasi pemerintah di bidang perlindungan hak anak,0
implementasi deep learning vgg16 dengan transfer learning pada deteksi penyakit tanaman singkong,1
intrusion detection system berbasis deep learning untuk peningkatan mitigasi sql injection dan syn flood attack,1
pengaruh egovernment terhadap pemberantasan korupsi systematic literatur review,1
kekerasan seksual terhadap anak dampak dan penanganannya,0
pemanfaatan chatgpt sebagai alat bantu penyusunan bahan ajar bahasa indonesia di sma 3 parepare,1
rancang bangun program afiliasi konten digital studi kasus produk digital mahasiswa dan alumni universitas muhammadiyah sidoarjo,1
analisis trend dan pemetaan penelitian mahasiswa teknik informatika menggunakan graph convolutional network,1
pengembangan sistem pemantauan kualitas udara dan polusi lingkungan pada proyek konstruksi kota,1
hubungan gaya belajar dengan prestasi belajar mahasiswa semester iv program study d iv kebidanan universitas sebelas maret,0
pengaruh penggunaan artificial intelligence terhadap pendidikan anak usia sekolah tinjauan literatur,1
studi analisis perkembangan teknologi dan dukungan pemerintah indonesia terkait mobil listrik,0
islam antagonisme dan sikap bermuka dua barat,0
strategi pertahanan laut dalam menghadapi ancaman keamanan maritim di wilayah laut indonesia,0
smart tong sampah pendeteksi otomatis sampah organik anorganik berbasis iot smart city,1
implementasi teknologi big data di lembaga pemerintahan indonesia,1
analisis efektivitas gan dalam meningkatkan akurasi deteksi tuna rungu dengan menggunakan data audio dan visual analysis of gan effectiveness in improving,1
pertanggung jawaban pidana bagi pelaku usaha yang menyalahgunakan artificial intelligence ai suara artis untuk endorsement,1
filsafat pendidikan ki hadjar dewantara dan sumbangannya bagi pendidikan indonesia,0
efektivitas undangundang perlindungan anak dalam hubungan dengan perlindungan hukum terhadap anak korban perdagangan orang di indonesia,0
analisis yuridis terhadap perlindungan konsumen dan dampaknya pada praktik bisnis di indonesia,0
lembaga swadaya masyarakat media massa dan hak anak,0
sistem aplikasi data bimbingan dan pelanggaran siswa pada sekolah menengah atas di lampung tengah dengan metode analisis dan desain sistem terdistribusi,1
pengembangan sistem informasi akademik berbasis mobile menggunakan flutter di universitas narotama surabaya,1
peta permasalahan pendidikan abad 21 di indonesia,0
studi karakteristik dasar limbah industri tepung aren,0
identifikasi dan analisis manajemen risiko pada proyek pembangunan infrastruktur bangunan gedung bertingkat,0
sosialisasi pelaksanaan posyandu melalui transformasi digital kesehatan menggunakan aplikasi mobile posyandu q,1
filsafat sains dan etika teknologi dalam penggunaan artificial intelligence,1
analisis sistematis prediksi gen penggerak kankerdengan penerapan jaringan syaraf tiruan graf,1
pengaruh mindfulness terhadap pengurangan stres pada mahasiswa,0
analisis pengaruh nilai tukar rupiah tingkat suku bunga sbi bi rate dan harga emas dunia terhadap indeks lq45 di bursa efek indonesia,0
efektivitas sari kurma terhadap peningkatan pertumbuhan baduta stunting,0
aplikasi pengamanan data dengan teknik algoritma kriptografi aes dan fungsi hash sha1 berbasis desktop,1
analisis sentimen masyarakat terhadap program kartu prakerja pada twitter dengan metode support vector machine,1
pendidikan anak usia dini dalam perspektif pendidikan islam,0
analisa website prodi sistem informasi unsika berdasarkan prinsip dan paradigma interaksi manusia dan komputer,1
sistem penjadwalan otomatis tempat khutbah jumat mubaligh,1
human activity recognition har menggunakan mediapipe holistics dan algoritma long short term memory lstm untuk menerjemahkan gerakan bahasa,1
deteksi citra daun untuk klasifikasi penyakit padi menggunakan pendekatan deep learning dengan model cnn,1
revitalisasi kesenian kebudayaan karinding di desa sukapura kampung mengger hilir kabupaten bandung,0
pengukuran kinerja sistem informasi manajemen rumah sakit pada rumah sakit islam purwokerto,1
penerapan digital twin dalam simulasi dan optimasi proses logistik berkelanjutan,1
dampak kecanduan smartphone terhadap prestasi belajar siswa,0
hubungan antara jenis kelamin umur dan aktivitas fisik dengan diabetes melitus tipe 2 pada lansia di puskesmas balaraja kabupaten tangerang,0
algoritma natural language processing untuk aplikasi penerjemah indonesiajawa menggunakan metode speech processing,1
edukasi manfaat literasi membaca dan menulis di smk pgri 3 bogor,0
pengaruh soft skill dan hard skill terhadap kesiapan kerja lulusan sma negeri 3 kota jambi di masa pandemi covid 19,0
analisa pemrosesan paralel untuk kompresi dan dekompresi data,1
sistem deteksi menggunakan sensor ultrasonik berbasis arduino mega 2560 dan processing untuk sistem keamanan rumah,1
dari pertunjukanritual ke dagangankomersial pergeseran makna jathilan dalam cerpen pemakan beling karya ranang aji sp,0
manfaat literasi untuk meningkatkan mutu pendidikan,0
strategi public relations badan penyelenggara jaminan sosial bpjs kesehatan pusat dalam membangun citra perusahaan,0
desain uiux pada game edukasi algoritma reinforcement learning menggunakan metode user centered design ucd,1
manajemen energi hibrid biogas dan energi surya pada suplai tenaga listrik industri peternakan,1
implementasi chatgpt sebagai inovasi media pembelajaran bahasa indonesia di era society 50,1
efektivitas peran komisi perlindungan anak indonesia dalam menangani kasus bullying terhadap anak,0
dukungan orang tua dan kematangan karir pada siswa smk program keahlian tata boga,0
chatbot ai dalam identifikasi awal gangguan kesehatan mental di indonesia tantangan dan prospek,1
dampak penambangan pasir terhadap kualitas air sungai bulango,0
pengembangan sistem informasi manajemen pengelolaan sampah menggunakan metode extreme programming,1
transparansi dan kepentingan umum,0
kajian hukum pencabutan hak politik pada pelaku tindak pidana korupsi suap berdasarkan teori kepastian hukum,0
implementasi deep learning menggunakan convolutional neural network untuk klasifikasi alat tulis,1
analisis pembelajaran anak berkebutuhan khusus di sekolah dasar inklusi kota padang,0
analisis sentimen pada ulasan aplikasi amazon shopping di google play store menggunakan naive bayes classifier,1
deteksi bahasa isyarat bisindo menggunakan metode machine learning,1
analisis sentimen pada jasa ojek online menggunakan metode naive bayes,1
model pembelajaran anak berkebutuhan khusus dalam setting pendidikan inklusi,0
peningkatan keterampilan berbicara bahasa indonesia melalui teknologi augmented reality,1
analisis data twitter ekstraksi dan analisis data g eospasial,1
desain dan implementasi sistem pembelajaran jarak jauh di program studi sistem komputer,1
perbandingan deteksi alzheimer vit cnn dan vit dengan bobot pada citra medis,1
sistem monitoring hidroponik berbasis iot dengan sensor suhu ph dan ketinggian air menggunakan esp8266,1
persepsi gay terhadap penyebab homoseksual,0
pengelolaan limbah sampah plastik dengan menggunakan metode ecobrick di desa pesanggrahan,0
sosialisasi penanggulangan dan pencegahan kecanduan pornografi di kalangan remaja kelurahan maphar kecamatan taman sari jakarta barat,0
penerapan natural language processing dalam pembuatan aplikasi penerjemah bahasa melayu dialek panaibahasa indonesia,1
analisis faktorfaktor yang mempengaruhi kesejahteraan masyarakat di provinsi riau tahun 20082017,0
hak asasi manusia dalam perspektif hukum internasional dan nasional,0
analisis strategi penanganan konflik antar individu bagian produksi di pt hakatex,0
pengantar machine learning,1
sistem rekomendasi musik dengan multimodal fusion attentive networks,1
penerapan teknologi artificial intelligence ai dalam proses pengenalan pola penipuan dan kecurangan,1
perkembangan internet of things iot pada sektor energi sistematik literatur review,1
pengaruh penggunaan bahasa indonesia yang baik pada wasit bulu tangkis,0
indonesian multilabel classification using indobert embedding and mbert classification,1
pengaruh kegiatan ekstrakurikuler terhadap prestasi belajar siswa di smp negeri 1 peusangan,0
nilai profetik dalam lirik lagu karya rhoma irama,0
keikutsertaan amerika serikat dalam pertempuran di negeri naga biru tahun 19651968,0
pengembangan game virtual reality berbasis android menggunakan unity sebagai media penunjang pengenalan bahasa inggris,1
peranan sistem informasi manajemen terhadap perkembangan ecommerce dalam pengambilan keputusan bagi usaha umkm,1
studi komparasi dan analisis swot pada implementasi kecerdasan buatan artificial intelligence di indonesia,1
perbandingan model time series forecasting dalam memprediksi jumlah kedatangan wisatawan dan penumpang airport,1
analisis kualitas air di sungai banjarkemantren area industri menggunakan metode indeks pencemaran,0
potensi aplikasi dan perkembangan digital health di indonesia,1
kajian linguistik historis komparatif dalam sejarah perkembangan bahasa indonesia,0
analisis kebutuhan pengembangan bahan ajar menulis cerita fantasi pada kurikulum merdeka belajar,0
asketisme dalam agama islam dan agama buddha studi perbandingan zuhud dan nekkhama,0
hubungan antara minat belajar dan gaya belajar dengan prestasi akademik bahasa jawa siswa kelas xii sman 1 jetis ta 20232024,0
perbandingan nilai hazard kejadian tsunami di indonesia berdasarkan posisi garis khatulistiwa katalog tsunami indonesia 18022018,0
strategi pembelajaran jarak jauh untuk siswa berkebutuhan khusus di tengah pandemi,0
faktor determinan tekanan finansial pada generasi z di kota tasikmalaya,0
pengembangan aplikasi mobile interaktif narrative text storytelling bahasa inggris,1
pengembangan menu digital menggunakan reactjs implementasi hasil belajar studi independen di frontend engineering program ruangguru camp career,1
analisis kemampuan prediktif laba kotor laba operasi laba bersih arus kas operasi perubahan hutang perubahan piutang perubahan persediaan dan perubahan,1
eksistensi peran mahasiswa dalam pengabdian masyarakat,0
hubungan kecerdasan emosional dengan prestasi belajar analisis mediasi adaptabilitas karir pada prestasi belajar,0
pengembangan deteksi realtime untuk bahasa isyarat indonesia dengan menggunakan metode deep learning long short term memory dan convolutional,1
